customer_id,txn_date,cumulative_balance,simple_growth,compound_growth
362,01/04/2020,-564,101.0685,101.0741
362,02/04/2020,-564,101.0849,101.0907
362,03/04/2020,-564,101.1014,101.1074
362,04/04/2020,-564,101.1178,101.124
362,05/04/2020,-564,101.1342,101.1406
362,06/04/2020,-564,101.1507,101.1572
362,07/04/2020,-564,101.1671,101.1739
362,08/04/2020,-564,101.1836,101.1905
362,09/04/2020,-564,101.2,101.2071
362,10/04/2020,-101,101.2164,101.2238
362,11/04/2020,-101,101.2329,101.2404
362,12/04/2020,-101,101.2493,101.257
362,13/04/2020,-101,101.2658,101.2737
362,14/04/2020,-101,101.2822,101.2903
362,15/04/2020,-101,101.2986,101.307
362,16/04/2020,-101,101.3151,101.3236
362,17/04/2020,-101,101.3315,101.3403
362,18/04/2020,-101,101.3479,101.357
362,19/04/2020,-101,101.3644,101.3736
362,20/04/2020,-101,101.3808,101.3903
362,21/04/2020,-101,101.3973,101.407
362,22/04/2020,615,101.4137,101.4236
363,06/01/2020,721,100,100
363,07/01/2020,721,100.0329,100.0329
363,08/01/2020,721,100.0493,100.0493
363,09/01/2020,721,100.0658,100.0658
363,10/01/2020,721,100.0822,100.0822
363,11/01/2020,721,100.0986,100.0987
363,12/01/2020,721,100.1151,100.1151
363,13/01/2020,721,100.1315,100.1316
363,14/01/2020,721,100.1479,100.148
363,15/01/2020,721,100.1644,100.1645
363,16/01/2020,721,100.1808,100.181
363,17/01/2020,721,100.1973,100.1974
363,18/01/2020,721,100.2137,100.2139
363,19/01/2020,721,100.2301,100.2304
363,20/01/2020,721,100.2466,100.2469
363,21/01/2020,721,100.263,100.2633
363,22/01/2020,721,100.2795,100.2798
363,23/01/2020,721,100.2959,100.2963
363,24/01/2020,721,100.3123,100.3128
363,25/01/2020,721,100.3288,100.3293
363,26/01/2020,721,100.3452,100.3458
363,27/01/2020,721,100.3616,100.3623
363,28/01/2020,721,100.3781,100.3788
363,29/01/2020,977,100.3945,100.3953
363,30/01/2020,977,100.411,100.4118
363,31/01/2020,977,100.4274,100.4283
363,01/02/2020,977,100.4438,100.4448
363,02/02/2020,977,100.4603,100.4613
363,03/02/2020,977,100.4767,100.4778
363,04/02/2020,977,100.4932,100.4943
363,05/02/2020,977,100.5096,100.5108
363,06/02/2020,426,100.526,100.5274
363,07/02/2020,426,100.5425,100.5439
363,08/02/2020,426,100.5589,100.5604
363,09/02/2020,426,100.5753,100.577
363,10/02/2020,-107,100.5918,100.5935
363,11/02/2020,-107,100.6082,100.61
363,12/02/2020,-107,100.6247,100.6266
363,13/02/2020,-107,100.6411,100.6431
363,14/02/2020,194,100.6575,100.6596
363,15/02/2020,194,100.674,100.6762
363,16/02/2020,194,100.6904,100.6927
363,17/02/2020,194,100.7068,100.7093
363,18/02/2020,194,100.7233,100.7258
363,19/02/2020,194,100.7397,100.7424
363,20/02/2020,194,100.7562,100.759
363,21/02/2020,194,100.7726,100.7755
363,22/02/2020,194,100.789,100.7921
363,23/02/2020,-618,100.8055,100.8087
363,24/02/2020,-618,100.8219,100.8252
363,25/02/2020,-618,100.8384,100.8418
363,26/02/2020,-618,100.8548,100.8584
363,27/02/2020,-618,100.8712,100.875
363,28/02/2020,-618,100.8877,100.8915
363,29/02/2020,-618,100.9041,100.9081
363,01/03/2020,-1584,100.9205,100.9247
363,02/03/2020,-1584,100.937,100.9413
363,03/03/2020,-1584,100.9534,100.9579
363,04/03/2020,-2147,100.9699,100.9745
363,05/03/2020,-2147,100.9863,100.9911
363,06/03/2020,-1881,101.0027,101.0077
363,07/03/2020,-1881,101.0192,101.0243
363,08/03/2020,-1881,101.0356,101.0409
363,09/03/2020,-1881,101.0521,101.0575
363,10/03/2020,-1881,101.0685,101.0741
363,11/03/2020,-1881,101.0849,101.0907
363,12/03/2020,-1881,101.1014,101.1074
363,13/03/2020,-1881,101.1178,101.124
363,14/03/2020,-1881,101.1342,101.1406
363,15/03/2020,-1881,101.1507,101.1572
363,16/03/2020,-1881,101.1671,101.1739
363,17/03/2020,-1881,101.1836,101.1905
363,18/03/2020,-1881,101.2,101.2071
363,19/03/2020,-1881,101.2164,101.2238
363,20/03/2020,-1881,101.2329,101.2404
363,21/03/2020,-1881,101.2493,101.257
363,22/03/2020,-1881,101.2658,101.2737
363,23/03/2020,-1881,101.2822,101.2903
363,24/03/2020,-1881,101.2986,101.307
363,25/03/2020,-1881,101.3151,101.3236
363,26/03/2020,-2343,101.3315,101.3403
363,27/03/2020,-2343,101.3479,101.357
363,28/03/2020,-3065,101.3644,101.3736
363,29/03/2020,-3065,101.3808,101.3903
363,30/03/2020,-3065,101.3973,101.407
363,31/03/2020,-3065,101.4137,101.4236
363,01/04/2020,-2886,101.4301,101.4403
364,10/01/2020,563,100,100
364,11/01/2020,563,100.0329,100.0329
364,12/01/2020,563,100.0493,100.0493
364,13/01/2020,563,100.0658,100.0658
364,14/01/2020,563,100.0822,100.0822
364,15/01/2020,563,100.0986,100.0987
364,16/01/2020,563,100.1151,100.1151
364,17/01/2020,563,100.1315,100.1316
364,18/01/2020,563,100.1479,100.148
364,19/01/2020,563,100.1644,100.1645
364,20/01/2020,563,100.1808,100.181
364,21/01/2020,563,100.1973,100.1974
364,22/01/2020,198,100.2137,100.2139
364,23/01/2020,198,100.2301,100.2304
364,24/01/2020,198,100.2466,100.2469
364,25/01/2020,-57,100.263,100.2633
364,26/01/2020,-57,100.2795,100.2798
364,27/01/2020,-57,100.2959,100.2963
364,28/01/2020,-57,100.3123,100.3128
364,29/01/2020,-57,100.3288,100.3293
364,30/01/2020,-57,100.3452,100.3458
364,31/01/2020,-57,100.3616,100.3623
364,01/02/2020,-57,100.3781,100.3788
364,02/02/2020,-57,100.3945,100.3953
364,03/02/2020,-57,100.411,100.4118
364,04/02/2020,-57,100.4274,100.4283
364,05/02/2020,-57,100.4438,100.4448
364,06/02/2020,-57,100.4603,100.4613
364,07/02/2020,-57,100.4767,100.4778
364,08/02/2020,-57,100.4932,100.4943
364,09/02/2020,-57,100.5096,100.5108
364,10/02/2020,-57,100.526,100.5274
364,11/02/2020,-526,100.5425,100.5439
364,12/02/2020,-526,100.5589,100.5604
364,13/02/2020,-439,100.5753,100.577
364,14/02/2020,-439,100.5918,100.5935
364,15/02/2020,196,100.6082,100.61
364,16/02/2020,323,100.6247,100.6266
364,17/02/2020,323,100.6411,100.6431
364,18/02/2020,323,100.6575,100.6596
364,19/02/2020,323,100.674,100.6762
364,20/02/2020,323,100.6904,100.6927
364,21/02/2020,-381,100.7068,100.7093
364,22/02/2020,-381,100.7233,100.7258
364,23/02/2020,-381,100.7397,100.7424
364,24/02/2020,-381,100.7562,100.759
364,25/02/2020,-456,100.7726,100.7755
364,26/02/2020,-456,100.789,100.7921
364,27/02/2020,-456,100.8055,100.8087
364,28/02/2020,-456,100.8219,100.8252
364,29/02/2020,-456,100.8384,100.8418
364,01/03/2020,-456,100.8548,100.8584
364,02/03/2020,-999,100.8712,100.875
364,03/03/2020,-999,100.8877,100.8915
364,04/03/2020,128,100.9041,100.9081
364,05/03/2020,128,100.9205,100.9247
364,06/03/2020,128,100.937,100.9413
364,07/03/2020,128,100.9534,100.9579
364,08/03/2020,128,100.9699,100.9745
364,09/03/2020,128,100.9863,100.9911
364,10/03/2020,128,101.0027,101.0077
364,11/03/2020,128,101.0192,101.0243
364,12/03/2020,128,101.0356,101.0409
364,13/03/2020,-113,101.0521,101.0575
364,14/03/2020,623,101.0685,101.0741
364,15/03/2020,623,101.0849,101.0907
364,16/03/2020,623,101.1014,101.1074
364,17/03/2020,1173,101.1178,101.124
364,18/03/2020,1173,101.1342,101.1406
364,19/03/2020,1173,101.1507,101.1572
364,20/03/2020,1173,101.1671,101.1739
364,21/03/2020,1173,101.1836,101.1905
364,22/03/2020,1173,101.2,101.2071
364,23/03/2020,1173,101.2164,101.2238
364,24/03/2020,1173,101.2329,101.2404
364,25/03/2020,1173,101.2493,101.257
364,26/03/2020,1173,101.2658,101.2737
364,27/03/2020,1173,101.2822,101.2903
364,28/03/2020,1173,101.2986,101.307
364,29/03/2020,1173,101.3151,101.3236
364,30/03/2020,1173,101.3315,101.3403
364,31/03/2020,1173,101.3479,101.357
364,01/04/2020,1173,101.3644,101.3736
364,02/04/2020,1173,101.3808,101.3903
364,03/04/2020,1173,101.3973,101.407
364,04/04/2020,1173,101.4137,101.4236
364,05/04/2020,1173,101.4301,101.4403
364,06/04/2020,811,101.4466,101.457
365,25/01/2020,595,100,100
365,26/01/2020,183,100.0329,100.0329
365,27/01/2020,183,100.0493,100.0493
365,28/01/2020,-68,100.0658,100.0658
365,29/01/2020,-68,100.0822,100.0822
365,30/01/2020,-68,100.0986,100.0987
365,31/01/2020,-68,100.1151,100.1151
365,01/02/2020,-68,100.1315,100.1316
365,02/02/2020,-68,100.1479,100.148
365,03/02/2020,-68,100.1644,100.1645
365,04/02/2020,287,100.1808,100.181
365,05/02/2020,287,100.1973,100.1974
365,06/02/2020,287,100.2137,100.2139
365,07/02/2020,287,100.2301,100.2304
365,08/02/2020,287,100.2466,100.2469
365,09/02/2020,287,100.263,100.2633
365,10/02/2020,287,100.2795,100.2798
365,11/02/2020,287,100.2959,100.2963
365,12/02/2020,287,100.3123,100.3128
365,13/02/2020,287,100.3288,100.3293
365,14/02/2020,287,100.3452,100.3458
365,15/02/2020,287,100.3616,100.3623
365,16/02/2020,287,100.3781,100.3788
365,17/02/2020,287,100.3945,100.3953
365,18/02/2020,287,100.411,100.4118
365,19/02/2020,287,100.4274,100.4283
365,20/02/2020,287,100.4438,100.4448
365,21/02/2020,1002,100.4603,100.4613
365,22/02/2020,1002,100.4767,100.4778
365,23/02/2020,1002,100.4932,100.4943
365,24/02/2020,1002,100.5096,100.5108
365,25/02/2020,540,100.526,100.5274
365,26/02/2020,540,100.5425,100.5439
365,27/02/2020,244,100.5589,100.5604
365,28/02/2020,244,100.5753,100.577
365,29/02/2020,244,100.5918,100.5935
365,01/03/2020,244,100.6082,100.61
365,02/03/2020,244,100.6247,100.6266
365,03/03/2020,244,100.6411,100.6431
365,04/03/2020,244,100.6575,100.6596
365,05/03/2020,244,100.674,100.6762
365,06/03/2020,244,100.6904,100.6927
365,07/03/2020,244,100.7068,100.7093
365,08/03/2020,244,100.7233,100.7258
365,09/03/2020,244,100.7397,100.7424
365,10/03/2020,244,100.7562,100.759
365,11/03/2020,244,100.7726,100.7755
365,12/03/2020,-506,100.789,100.7921
365,13/03/2020,-506,100.8055,100.8087
365,14/03/2020,-506,100.8219,100.8252
365,15/03/2020,-506,100.8384,100.8418
365,16/03/2020,-506,100.8548,100.8584
365,17/03/2020,-506,100.8712,100.875
365,18/03/2020,-506,100.8877,100.8915
365,19/03/2020,-506,100.9041,100.9081
365,20/03/2020,-506,100.9205,100.9247
365,21/03/2020,183,100.937,100.9413
365,22/03/2020,183,100.9534,100.9579
365,23/03/2020,183,100.9699,100.9745
365,24/03/2020,183,100.9863,100.9911
365,25/03/2020,31,101.0027,101.0077
365,26/03/2020,31,101.0192,101.0243
365,27/03/2020,31,101.0356,101.0409
365,28/03/2020,31,101.0521,101.0575
365,29/03/2020,31,101.0685,101.0741
365,30/03/2020,-75,101.0849,101.0907
365,31/03/2020,-75,101.1014,101.1074
365,01/04/2020,-75,101.1178,101.124
365,02/04/2020,-75,101.1342,101.1406
365,03/04/2020,-75,101.1507,101.1572
365,04/04/2020,-75,101.1671,101.1739
365,05/04/2020,-75,101.1836,101.1905
365,06/04/2020,-75,101.2,101.2071
365,07/04/2020,-75,101.2164,101.2238
365,08/04/2020,394,101.2329,101.2404
365,09/04/2020,394,101.2493,101.257
365,10/04/2020,394,101.2658,101.2737
365,11/04/2020,394,101.2822,101.2903
365,12/04/2020,394,101.2986,101.307
365,13/04/2020,394,101.3151,101.3236
365,14/04/2020,394,101.3315,101.3403
365,15/04/2020,165,101.3479,101.357
365,16/04/2020,165,101.3644,101.3736
365,17/04/2020,165,101.3808,101.3903
365,18/04/2020,165,101.3973,101.407
365,19/04/2020,165,101.4137,101.4236
365,20/04/2020,165,101.4301,101.4403
365,21/04/2020,165,101.4466,101.457
365,22/04/2020,165,101.463,101.4736
365,23/04/2020,-760,101.4795,101.4903
366,21/01/2020,965,100,100
366,22/01/2020,965,100.0329,100.0329
366,23/01/2020,965,100.0493,100.0493
366,24/01/2020,965,100.0658,100.0658
366,25/01/2020,257,100.0822,100.0822
366,26/01/2020,-51,100.0986,100.0987
366,27/01/2020,-51,100.1151,100.1151
366,28/01/2020,-51,100.1315,100.1316
366,29/01/2020,-51,100.1479,100.148
366,30/01/2020,-51,100.1644,100.1645
366,31/01/2020,-51,100.1808,100.181
366,01/02/2020,-51,100.1973,100.1974
366,02/02/2020,-51,100.2137,100.2139
366,03/02/2020,393,100.2301,100.2304
366,04/02/2020,402,100.2466,100.2469
366,05/02/2020,1109,100.263,100.2633
366,06/02/2020,1109,100.2795,100.2798
366,07/02/2020,1109,100.2959,100.2963
366,08/02/2020,1109,100.3123,100.3128
366,09/02/2020,1109,100.3288,100.3293
366,10/02/2020,1109,100.3452,100.3458
366,11/02/2020,1109,100.3616,100.3623
366,12/02/2020,1523,100.3781,100.3788
366,13/02/2020,1523,100.3945,100.3953
366,14/02/2020,1523,100.411,100.4118
366,15/02/2020,1523,100.4274,100.4283
366,16/02/2020,1523,100.4438,100.4448
366,17/02/2020,1523,100.4603,100.4613
366,18/02/2020,1523,100.4767,100.4778
366,19/02/2020,1523,100.4932,100.4943
366,20/02/2020,1523,100.5096,100.5108
366,21/02/2020,2092,100.526,100.5274
366,22/02/2020,1633,100.5425,100.5439
366,23/02/2020,54,100.5589,100.5604
366,24/02/2020,-93,100.5753,100.577
366,25/02/2020,-93,100.5918,100.5935
366,26/02/2020,-93,100.6082,100.61
366,27/02/2020,-93,100.6247,100.6266
366,28/02/2020,-93,100.6411,100.6431
366,29/02/2020,-93,100.6575,100.6596
366,01/03/2020,-93,100.674,100.6762
366,02/03/2020,-93,100.6904,100.6927
366,03/03/2020,-494,100.7068,100.7093
366,04/03/2020,-494,100.7233,100.7258
366,05/03/2020,-513,100.7397,100.7424
366,06/03/2020,-513,100.7562,100.759
366,07/03/2020,-783,100.7726,100.7755
366,08/03/2020,-783,100.789,100.7921
366,09/03/2020,-783,100.8055,100.8087
366,10/03/2020,-783,100.8219,100.8252
366,11/03/2020,-783,100.8384,100.8418
366,12/03/2020,-783,100.8548,100.8584
366,13/03/2020,-783,100.8712,100.875
366,14/03/2020,-1074,100.8877,100.8915
366,15/03/2020,-1074,100.9041,100.9081
366,16/03/2020,-1074,100.9205,100.9247
366,17/03/2020,-1074,100.937,100.9413
366,18/03/2020,-1074,100.9534,100.9579
366,19/03/2020,-1074,100.9699,100.9745
366,20/03/2020,-1074,100.9863,100.9911
366,21/03/2020,-1074,101.0027,101.0077
366,22/03/2020,-1074,101.0192,101.0243
366,23/03/2020,-1074,101.0356,101.0409
366,24/03/2020,-1074,101.0521,101.0575
366,25/03/2020,-1074,101.0685,101.0741
366,26/03/2020,-1074,101.0849,101.0907
366,27/03/2020,-1248,101.1014,101.1074
366,28/03/2020,-1305,101.1178,101.124
366,29/03/2020,-1305,101.1342,101.1406
366,30/03/2020,-1305,101.1507,101.1572
366,31/03/2020,-1305,101.1671,101.1739
366,01/04/2020,-1305,101.1836,101.1905
366,02/04/2020,-1305,101.2,101.2071
366,03/04/2020,-1096,101.2164,101.2238
367,29/01/2020,239,100,100
367,30/01/2020,239,100.0329,100.0329
367,31/01/2020,239,100.0493,100.0493
367,01/02/2020,239,100.0658,100.0658
367,02/02/2020,239,100.0822,100.0822
367,03/02/2020,239,100.0986,100.0987
367,04/02/2020,239,100.1151,100.1151
367,05/02/2020,239,100.1315,100.1316
367,06/02/2020,239,100.1479,100.148
367,07/02/2020,-454,100.1644,100.1645
367,08/02/2020,-914,100.1808,100.181
367,09/02/2020,-914,100.1973,100.1974
367,10/02/2020,-914,100.2137,100.2139
367,11/02/2020,-914,100.2301,100.2304
367,12/02/2020,-914,100.2466,100.2469
367,13/02/2020,-914,100.263,100.2633
367,14/02/2020,-914,100.2795,100.2798
367,15/02/2020,-914,100.2959,100.2963
367,16/02/2020,-713,100.3123,100.3128
367,17/02/2020,-132,100.3288,100.3293
367,18/02/2020,-132,100.3452,100.3458
367,19/02/2020,-132,100.3616,100.3623
367,20/02/2020,-132,100.3781,100.3788
367,21/02/2020,-132,100.3945,100.3953
367,22/02/2020,-132,100.411,100.4118
367,23/02/2020,-132,100.4274,100.4283
367,24/02/2020,-467,100.4438,100.4448
367,25/02/2020,-467,100.4603,100.4613
367,26/02/2020,-467,100.4767,100.4778
367,27/02/2020,-467,100.4932,100.4943
367,28/02/2020,-467,100.5096,100.5108
367,29/02/2020,-467,100.526,100.5274
367,01/03/2020,-467,100.5425,100.5439
367,02/03/2020,-467,100.5589,100.5604
367,03/03/2020,-1454,100.5753,100.577
367,04/03/2020,-1454,100.5918,100.5935
367,05/03/2020,-1454,100.6082,100.61
367,06/03/2020,-2233,100.6247,100.6266
367,07/03/2020,-2233,100.6411,100.6431
367,08/03/2020,-2233,100.6575,100.6596
367,09/03/2020,-2233,100.674,100.6762
367,10/03/2020,-2233,100.6904,100.6927
367,11/03/2020,-2233,100.7068,100.7093
367,12/03/2020,-3017,100.7233,100.7258
367,13/03/2020,-3017,100.7397,100.7424
367,14/03/2020,-3017,100.7562,100.759
367,15/03/2020,-3017,100.7726,100.7755
367,16/03/2020,-3017,100.789,100.7921
367,17/03/2020,-3101,100.8055,100.8087
367,18/03/2020,-3101,100.8219,100.8252
367,19/03/2020,-3101,100.8384,100.8418
367,20/03/2020,-3101,100.8548,100.8584
367,21/03/2020,-3101,100.8712,100.875
367,22/03/2020,-3101,100.8877,100.8915
367,23/03/2020,-3101,100.9041,100.9081
367,24/03/2020,-3101,100.9205,100.9247
367,25/03/2020,-3101,100.937,100.9413
367,26/03/2020,-3101,100.9534,100.9579
367,27/03/2020,-3101,100.9699,100.9745
367,28/03/2020,-3101,100.9863,100.9911
367,29/03/2020,-3101,101.0027,101.0077
367,30/03/2020,-3101,101.0192,101.0243
367,31/03/2020,-3101,101.0356,101.0409
367,01/04/2020,-3101,101.0521,101.0575
367,02/04/2020,-3101,101.0685,101.0741
367,03/04/2020,-3101,101.0849,101.0907
367,04/04/2020,-3101,101.1014,101.1074
367,05/04/2020,-2407,101.1178,101.124
367,06/04/2020,-2052,101.1342,101.1406
367,07/04/2020,-2052,101.1507,101.1572
367,08/04/2020,-2052,101.1671,101.1739
367,09/04/2020,-2052,101.1836,101.1905
367,10/04/2020,-2052,101.2,101.2071
367,11/04/2020,-2196,101.2164,101.2238
367,12/04/2020,-2196,101.2329,101.2404
367,13/04/2020,-2196,101.2493,101.257
367,14/04/2020,-2196,101.2658,101.2737
367,15/04/2020,-2196,101.2822,101.2903
367,16/04/2020,-2196,101.2986,101.307
367,17/04/2020,-2196,101.3151,101.3236
367,18/04/2020,-1697,101.3315,101.3403
368,17/01/2020,100,100,100
368,18/01/2020,100,100.0329,100.0329
368,19/01/2020,100,100.0493,100.0493
368,20/01/2020,100,100.0658,100.0658
368,21/01/2020,100,100.0822,100.0822
368,22/01/2020,100,100.0986,100.0987
368,23/01/2020,100,100.1151,100.1151
368,24/01/2020,100,100.1315,100.1316
368,25/01/2020,100,100.1479,100.148
368,26/01/2020,100,100.1644,100.1645
368,27/01/2020,100,100.1808,100.181
368,28/01/2020,-803,100.1973,100.1974
368,29/01/2020,-803,100.2137,100.2139
368,30/01/2020,-526,100.2301,100.2304
368,31/01/2020,-526,100.2466,100.2469
368,01/02/2020,-526,100.263,100.2633
368,02/02/2020,-758,100.2795,100.2798
368,03/02/2020,-1268,100.2959,100.2963
368,04/02/2020,-1268,100.3123,100.3128
368,05/02/2020,-1268,100.3288,100.3293
368,06/02/2020,-818,100.3452,100.3458
368,07/02/2020,-1060,100.3616,100.3623
368,08/02/2020,-1060,100.3781,100.3788
368,09/02/2020,-1060,100.3945,100.3953
368,10/02/2020,-1060,100.411,100.4118
368,11/02/2020,-1060,100.4274,100.4283
368,12/02/2020,-1970,100.4438,100.4448
368,13/02/2020,-1970,100.4603,100.4613
368,14/02/2020,-1970,100.4767,100.4778
368,15/02/2020,-1970,100.4932,100.4943
368,16/02/2020,-1970,100.5096,100.5108
368,17/02/2020,-2266,100.526,100.5274
368,18/02/2020,-2892,100.5425,100.5439
368,19/02/2020,-2892,100.5589,100.5604
368,20/02/2020,-2892,100.5753,100.577
368,21/02/2020,-3490,100.5918,100.5935
368,22/02/2020,-3490,100.6082,100.61
368,23/02/2020,-3490,100.6247,100.6266
368,24/02/2020,-3490,100.6411,100.6431
368,25/02/2020,-3490,100.6575,100.6596
368,26/02/2020,-3490,100.674,100.6762
368,27/02/2020,-3490,100.6904,100.6927
368,28/02/2020,-3490,100.7068,100.7093
368,29/02/2020,-3490,100.7233,100.7258
368,01/03/2020,-3490,100.7397,100.7424
368,02/03/2020,-3490,100.7562,100.759
368,03/03/2020,-3490,100.7726,100.7755
368,04/03/2020,-3637,100.789,100.7921
368,05/03/2020,-3637,100.8055,100.8087
368,06/03/2020,-3637,100.8219,100.8252
368,07/03/2020,-3637,100.8384,100.8418
368,08/03/2020,-3637,100.8548,100.8584
368,09/03/2020,-3637,100.8712,100.875
368,10/03/2020,-3637,100.8877,100.8915
368,11/03/2020,-3637,100.9041,100.9081
368,12/03/2020,-3637,100.9205,100.9247
368,13/03/2020,-3637,100.937,100.9413
368,14/03/2020,-3637,100.9534,100.9579
368,15/03/2020,-3637,100.9699,100.9745
368,16/03/2020,-3637,100.9863,100.9911
368,17/03/2020,-3637,101.0027,101.0077
368,18/03/2020,-2855,101.0192,101.0243
368,19/03/2020,-2855,101.0356,101.0409
368,20/03/2020,-2855,101.0521,101.0575
368,21/03/2020,-2855,101.0685,101.0741
368,22/03/2020,-1903,101.0849,101.0907
368,23/03/2020,-1903,101.1014,101.1074
368,24/03/2020,-1903,101.1178,101.124
368,25/03/2020,-1903,101.1342,101.1406
368,26/03/2020,-1903,101.1507,101.1572
368,27/03/2020,-1903,101.1671,101.1739
368,28/03/2020,-1903,101.1836,101.1905
368,29/03/2020,-969,101.2,101.2071
368,30/03/2020,-1476,101.2164,101.2238
368,31/03/2020,-1476,101.2329,101.2404
368,01/04/2020,-1684,101.2493,101.257
368,02/04/2020,-1684,101.2658,101.2737
368,03/04/2020,-1684,101.2822,101.2903
368,04/04/2020,-1684,101.2986,101.307
368,05/04/2020,-1684,101.3151,101.3236
368,06/04/2020,-1684,101.3315,101.3403
368,07/04/2020,-1684,101.3479,101.357
368,08/04/2020,-1966,101.3644,101.3736
368,09/04/2020,-1966,101.3808,101.3903
368,10/04/2020,-1966,101.3973,101.407
368,11/04/2020,-2353,101.4137,101.4236
368,12/04/2020,-2353,101.4301,101.4403
368,13/04/2020,-2353,101.4466,101.457
368,14/04/2020,-2860,101.463,101.4736
369,25/01/2020,376,100,100
369,26/01/2020,376,100.0329,100.0329
369,27/01/2020,376,100.0493,100.0493
369,28/01/2020,266,100.0658,100.0658
369,29/01/2020,266,100.0822,100.0822
369,30/01/2020,266,100.0986,100.0987
369,31/01/2020,266,100.1151,100.1151
369,01/02/2020,266,100.1315,100.1316
369,02/02/2020,266,100.1479,100.148
369,03/02/2020,266,100.1644,100.1645
369,04/02/2020,266,100.1808,100.181
369,05/02/2020,266,100.1973,100.1974
369,06/02/2020,266,100.2137,100.2139
369,07/02/2020,266,100.2301,100.2304
369,08/02/2020,266,100.2466,100.2469
369,09/02/2020,266,100.263,100.2633
369,10/02/2020,266,100.2795,100.2798
369,11/02/2020,266,100.2959,100.2963
369,12/02/2020,266,100.3123,100.3128
369,13/02/2020,266,100.3288,100.3293
369,14/02/2020,266,100.3452,100.3458
369,15/02/2020,266,100.3616,100.3623
369,16/02/2020,266,100.3781,100.3788
369,17/02/2020,266,100.3945,100.3953
369,18/02/2020,266,100.411,100.4118
369,19/02/2020,266,100.4274,100.4283
369,20/02/2020,266,100.4438,100.4448
369,21/02/2020,266,100.4603,100.4613
369,22/02/2020,266,100.4767,100.4778
369,23/02/2020,266,100.4932,100.4943
369,24/02/2020,266,100.5096,100.5108
369,25/02/2020,266,100.526,100.5274
369,26/02/2020,266,100.5425,100.5439
369,27/02/2020,266,100.5589,100.5604
369,28/02/2020,266,100.5753,100.577
369,29/02/2020,266,100.5918,100.5935
369,01/03/2020,266,100.6082,100.61
369,02/03/2020,266,100.6247,100.6266
369,03/03/2020,266,100.6411,100.6431
369,04/03/2020,1224,100.6575,100.6596
369,05/03/2020,1224,100.674,100.6762
369,06/03/2020,1224,100.6904,100.6927
369,07/03/2020,1224,100.7068,100.7093
369,08/03/2020,1224,100.7233,100.7258
369,09/03/2020,1224,100.7397,100.7424
369,10/03/2020,1224,100.7562,100.759
369,11/03/2020,1224,100.7726,100.7755
369,12/03/2020,2195,100.789,100.7921
369,13/03/2020,2195,100.8055,100.8087
369,14/03/2020,2195,100.8219,100.8252
369,15/03/2020,2195,100.8384,100.8418
369,16/03/2020,1679,100.8548,100.8584
370,13/01/2020,363,100,100
370,14/01/2020,363,100.0329,100.0329
370,15/01/2020,363,100.0493,100.0493
370,16/01/2020,363,100.0658,100.0658
370,17/01/2020,363,100.0822,100.0822
370,18/01/2020,202,100.0986,100.0987
370,19/01/2020,202,100.1151,100.1151
370,20/01/2020,-1273,100.1315,100.1316
370,21/01/2020,-1273,100.1479,100.148
370,22/01/2020,-1273,100.1644,100.1645
370,23/01/2020,-1273,100.1808,100.181
370,24/01/2020,-1273,100.1973,100.1974
370,25/01/2020,-1273,100.2137,100.2139
370,26/01/2020,-1602,100.2301,100.2304
370,27/01/2020,-1602,100.2466,100.2469
370,28/01/2020,-1602,100.263,100.2633
370,29/01/2020,-1602,100.2795,100.2798
370,30/01/2020,-2295,100.2959,100.2963
370,31/01/2020,-2295,100.3123,100.3128
370,01/02/2020,-2295,100.3288,100.3293
370,02/02/2020,-2295,100.3452,100.3458
370,03/02/2020,-2295,100.3616,100.3623
370,04/02/2020,-2295,100.3781,100.3788
370,05/02/2020,-2295,100.3945,100.3953
370,06/02/2020,-2295,100.411,100.4118
370,07/02/2020,-2295,100.4274,100.4283
370,08/02/2020,-3223,100.4438,100.4448
370,09/02/2020,-2771,100.4603,100.4613
370,10/02/2020,-2771,100.4767,100.4778
370,11/02/2020,-2771,100.4932,100.4943
370,12/02/2020,-2771,100.5096,100.5108
370,13/02/2020,-2771,100.526,100.5274
370,14/02/2020,-2771,100.5425,100.5439
370,15/02/2020,-2771,100.5589,100.5604
370,16/02/2020,-2189,100.5753,100.577
370,17/02/2020,-2189,100.5918,100.5935
370,18/02/2020,-1796,100.6082,100.61
370,19/02/2020,-1796,100.6247,100.6266
370,20/02/2020,-1796,100.6411,100.6431
370,21/02/2020,-1796,100.6575,100.6596
370,22/02/2020,-1796,100.674,100.6762
370,23/02/2020,-1796,100.6904,100.6927
370,24/02/2020,-1796,100.7068,100.7093
370,25/02/2020,-1796,100.7233,100.7258
370,26/02/2020,-1635,100.7397,100.7424
370,27/02/2020,-1635,100.7562,100.759
370,28/02/2020,-1635,100.7726,100.7755
370,29/02/2020,-1635,100.789,100.7921
370,01/03/2020,-1635,100.8055,100.8087
370,02/03/2020,-1635,100.8219,100.8252
370,03/03/2020,-1635,100.8384,100.8418
370,04/03/2020,-1635,100.8548,100.8584
370,05/03/2020,-1635,100.8712,100.875
370,06/03/2020,-1635,100.8877,100.8915
370,07/03/2020,-1635,100.9041,100.9081
370,08/03/2020,-1635,100.9205,100.9247
370,09/03/2020,-1635,100.937,100.9413
370,10/03/2020,-1635,100.9534,100.9579
370,11/03/2020,-1635,100.9699,100.9745
